word	completeness_level	documents_info
to-sa	MOSTLY_COMPLETE	[(140, True), (250, True), (1194, True), (1195, False), (1237, True), (1369, False), (1372, False), (1414, True), (1601, False), (2399, False), (2654, True), (2661, True), (2784, True), (3415, True), (3511, True), (3513, False), (3516, True), (4165, True), (4304, True), (4343, True), (4389, True), (4390, True), (4434, False), (4436, True), (4439, True), (4464, True), (4482, True), (4933, True), (4960, True), (5229, True), (5299, True), (5316, True), (5325, True), (5531, True)]
to-sa-de	MOSTLY_COMPLETE	[(4165, True), (4960, True), (5160, True), (5162, True), (5167, True), (5170, True), (5172, True), (5183, True), (5188, True), (5200, True), (5215, True), (5226, True), (5228, True), (5232, True), (5248, True), (5257, True), (5258, True), (5261, False), (5404, True)]
to-sa-ka-pa-ra	COMPLETE	[(5394, True)]
to-sa-me-ja-o	COMPLETE	[(4665, True)]
to-sa-no	COMPLETE	[(4985, True)]
to-sa-no-jo	COMPLETE	[(5062, True)]
to-sa-pe-mo	COMPLETE	[(2422, True)]
to-se	INCOMPLETE	[(5418, False)]
to-si-ta	COMPLETE	[(4776, True)]
to-so	MOSTLY_COMPLETE	[(9, True), (135, True), (211, True), (240, False), (672, False), (683, False), (1212, True), (1223, True), (1228, True), (1324, False), (1339, True), (1346, True), (1386, True), (1602, False), (2044, False), (2317, False), (2321, True), (2327, True), (2328, True), (2377, False), (2639, True), (2641, True), (2642, True), (2667, False), (2669, False), (2675, False), (2677, False), (2678, True), (2680, True), (2681, True), (2687, True), (2728, True), (2740, True), (2757, True), (2780, True), (3872, False), (3874, True), (3877, True), (3902, True), (3959, True), (3999, True), (4088, True), (4097, False), (4194, True), (4696, True), (4926, True), (4930, True), (4934, True), (4948, True), (4949, True), (4950, False), (4951, False), (4953, False), (4954, True), (4957, True), (4959, True), (4960, True), (5001, True), (5005, True), (5011, True), (5385, True), (5565, True), (5719, True)]
to-so-de	MOSTLY_COMPLETE	[(4724, True), (4849, True), (4850, True), (4851, True), (4852, True), (4853, True), (4854, True), (4855, True), (4856, True), (4858, True), (4859, True), (4860, True), (4863, True), (4864, True), (4865, True), (4866, True), (4867, True), (4868, True), (4869, True), (4870, True), (4871, True), (4874, True), (4875, True), (4876, True), (4877, True), (4878, True), (4880, True), (4881, True), (4882, True), (4883, True), (4884, True), (4885, True), (4889, True), (4893, True), (4894, True), (4896, False), (4899, True), (4900, True), (4901, True), (4902, True), (4903, True), (4904, True), (4906, True), (4912, True), (4913, False), (4916, True), (4917, False), (4918, True), (4919, True), (4920, False), (4921, True), (4927, True), (4929, True), (4931, True), (4932, True), (4933, True), (4934, True), (4935, True), (4938, True), (4940, True), (4949, True), (4951, True), (4955, True), (4956, True), (4957, True), (4959, True), (4960, True), (4967, True), (5057, True), (5058, True), (5059, True), (5060, True), (5061, True), (5062, True), (5063, True), (5064, True), (5065, True), (5066, True), (5067, True), (5069, True), (5070, True), (5071, True), (5074, True), (5076, True), (5385, True)]
to-so-jo	COMPLETE	[(4959, True)]
to-so-ku-su-pa	COMPLETE	[(4510, True)]
to-so-ne	COMPLETE	[(2350, True)]
to-so-pa	MOSTLY_COMPLETE	[(1058, False), (5055, True), (5064, True)]
to-so-ro	INCOMPLETE	[(4978, False)]
to-te	INCOMPLETE	[(1460, False)]
to-te-ja	COMPLETE	[(2551, True)]
to-te-we-ja-se-we	COMPLETE	[(2340, True)]
to-ti-ja	COMPLETE	[(2328, True)]
to-to	COMPLETE	[(4737, True)]
to-to-we-to	COMPLETE	[(4737, True)]
to-tu-no	COMPLETE	[(2969, True)]
to-u-ka	UNCERTAIN	[(4375, True), (4377, True), (4378, False), (4407, True), (4419, False)]
to-u-na-ta	COMPLETE	[(3463, True), (3613, True)]
to-wa	COMPLETE	[(4724, True)]
to-wa-no	COMPLETE	[(2714, True)]
to-wa-no-re	COMPLETE	[(4985, True)]
to-wa-te-u	COMPLETE	[(4920, True), (4950, True)]
to-wi-jo	INCOMPLETE	[(2916, False)]
to-wi-no	COMPLETE	[(3488, True)]
to-wo	UNCERTAIN	[(398, True), (1408, False)]
to-wo-na	INCOMPLETE	[(2329, False)]
to-ze-u	COMPLETE	[(4732, True)]
tu	UNCERTAIN	[(43, False), (944, True), (1279, False), (1604, False), (2652, True), (2653, True), (2654, True), (2659, True), (3956, False), (4422, False), (5412, False), (5681, False)]
tu-*49-mi	COMPLETE	[(2654, True)]
tu-*56-da-ro	COMPLETE	[(3590, True)]
tu-da-ra	COMPLETE	[(4502, True)]
tu-ka-na	COMPLETE	[(2654, True)]
tu-ka-ta-si	COMPLETE	[(2346, True)]
tu-ka-te-qe	COMPLETE	[(2382, True)]
tu-ka-te-re	COMPLETE	[(2340, True)]
tu-ka-to	COMPLETE	[(2654, True)]
tu-ke-ne-u	COMPLETE	[(5057, True)]
tu-ma	INCOMPLETE	[(1547, False)]
tu-ma-da-ro	COMPLETE	[(3105, True)]
tu-ma-i	INCOMPLETE	[(1400, False)]
tu-ma-i-ta	COMPLETE	[(2672, True)]
tu-ma-ko	COMPLETE	[(2789, True)]
tu-me-ne-wo	COMPLETE	[(2381, True)]
tu-mi	INCOMPLETE	[(2328, False)]
tu-na-no	MOSTLY_COMPLETE	[(756, True), (4379, True), (4380, True), (4381, True), (4382, True), (4383, True), (4384, True), (4385, True), (4386, True), (4388, True), (4389, True), (4390, False), (4393, True), (4395, True), (4399, True), (4401, True), (4404, False), (4408, True), (4409, True), (4412, False), (4414, True), (4420, False), (4464, False)]
tu-ni	INCOMPLETE	[(1280, False), (1396, False)]
tu-ni-ja	MOSTLY_COMPLETE	[(963, True), (1390, True), (1424, True), (2563, False), (2652, True), (2882, False), (2965, False), (3002, True), (3013, True), (3083, True), (3084, True), (3085, True), (3116, False), (3172, True), (3203, True), (3279, True), (3291, True), (3442, True), (3577, True), (3632, False), (3677, True), (3690, True), (3815, True), (4395, False), (4456, True), (4458, True), (4460, True)]
tu-ni-ja-de	COMPLETE	[(3966, True)]
tu-ni-jo	MOSTLY_INCOMPLETE	[(1848, False), (4747, True), (5491, False)]
tu-qa-ni-ja-so	COMPLETE	[(84, True), (3092, True)]
tu-ra-te-u	COMPLETE	[(4675, True), (4678, True)]
tu-ra-te-u-si	COMPLETE	[(5053, True), (5409, True)]
tu-ra-te-we	COMPLETE	[(2703, True)]
tu-ri	INCOMPLETE	[(3981, False)]
tu-ri-ja-ti	COMPLETE	[(4934, True), (4946, True)]
tu-ri-jo	COMPLETE	[(909, True), (5068, True)]
tu-ri-si-ja	UNCERTAIN	[(2186, False), (4387, True)]
tu-ri-si-jo	COMPLETE	[(211, True), (2715, True), (3867, True)]
tu-ri-si-jo-jo	COMPLETE	[(5307, True)]
tu-ri-so	MOSTLY_COMPLETE	[(1202, True), (1424, True), (2829, True), (3052, False), (3080, True), (3081, True), (3082, True), (3183, True), (3299, True)]
tu-ri-ta	COMPLETE	[(4748, True)]
tu-ro	INCOMPLETE	[(4775, False)]
tu-ru-pe-te	INCOMPLETE	[(1224, False)]
tu-ru-pte-ri-ja	MOSTLY_COMPLETE	[(2431, False), (4698, True), (5381, True)]
tu-ru-we-u	COMPLETE	[(4710, True), (4754, True)]
tu-ryo	MOSTLY_COMPLETE	[(5385, True), (5388, False), (5389, True)]
tu-si-je-u	COMPLETE	[(4718, True)]
tu-si-jo	INCOMPLETE	[(4717, False)]
tu-ti	COMPLETE	[(681, True), (3629, True)]
tu-ti-je-u	COMPLETE	[(4747, True)]
tu-to	COMPLETE	[(4134, True)]
tu-wa-si	COMPLETE	[(4983, True)]
tu-we-a	COMPLETE	[(5379, True)]
tu-we-ta	COMPLETE	[(5379, True)]
tu-wi-jo	COMPLETE	[(2724, True)]
tu-wi-no	COMPLETE	[(4149, True)]
tu-wi-no-no	COMPLETE	[(4155, True)]
tu-wo	COMPLETE	[(5377, True)]
tu-zo	COMPLETE	[(2654, True), (2819, True)]
twe-te	INCOMPLETE	[(580, False)]
tya	INCOMPLETE	[(3833, False), (4290, False)]
tya-mo	INCOMPLETE	[(1845, False)]
tya-no	INCOMPLETE	[(2654, False)]
u	INCOMPLETE	[(227, False), (399, False), (658, False), (1493, False), (1594, False), (2066, False), (2195, False), (2477, False), (2711, False), (3691, False), (3737, False), (3954, False), (4363, False), (4744, False), (5058, False), (5139, False), (5543, False)]
u-*56	INCOMPLETE	[(3258, False)]
u-a	INCOMPLETE	[(1441, False)]
u-da	INCOMPLETE	[(1788, False)]
u-de-wi-ne	COMPLETE	[(4769, True)]
u-de-wi-ni-jo	INCOMPLETE	[(5060, False)]
u-do	COMPLETE	[(4238, True)]
u-do-no-o-i	COMPLETE	[(4986, True)]
u-do-ro	COMPLETE	[(5358, True)]
u-du-ru-wo	COMPLETE	[(666, True)]
u-jo	INCOMPLETE	[(1341, False)]
u-jo-e	INCOMPLETE	[(2633, False)]
u-jo-na	COMPLETE	[(2654, True)]
u-ka	COMPLETE	[(2899, True)]
u-ka-jo	COMPLETE	[(5259, True)]
u-ke	INCOMPLETE	[(1098, False)]
u-ko-ro	INCOMPLETE	[(2193, False), (2687, False)]
u-ma	INCOMPLETE	[(5132, False)]
u-me-ta-qe-a-po	COMPLETE	[(4798, True)]
u-ne	INCOMPLETE	[(4006, False)]
u-no	INCOMPLETE	[(2475, False)]
u-o	INCOMPLETE	[(664, False)]
u-pa-ra	COMPLETE	[(2654, True)]
u-pa-ra-ki-ri-ja	COMPLETE	[(4712, True)]
u-pa-ta	INCOMPLETE	[(2476, False)]
u-pa-ta-ro	UNCERTAIN	[(2444, True), (2445, True), (2446, False), (2447, False), (2448, True)]
u-pi-ja-ki-ri-jo	COMPLETE	[(4724, True)]
u-po	COMPLETE	[(464, True), (5372, True)]
u-po-di-jo-no	COMPLETE	[(5161, True)]
u-po-jo	COMPLETE	[(5026, True), (5037, True)]
u-po-jo-po-ti-ni-ja	COMPLETE	[(4986, True)]
u-po-ra-ki-ri-ja	COMPLETE	[(4749, True)]
u-po-we	COMPLETE	[(4249, True)]
u-qa-mo	COMPLETE	[(4479, True)]
u-ra	INCOMPLETE	[(2654, False)]
u-ra-*86	COMPLETE	[(5189, True), (5242, True), (5249, True)]
u-ra-jo	MOSTLY_COMPLETE	[(2707, True), (3089, True), (3101, False), (3567, True), (3665, True)]
u-ra-mo-no	COMPLETE	[(2677, True), (2977, True)]
u-re	INCOMPLETE	[(5260, False)]
u-re-u	COMPLETE	[(5413, True)]
u-ru-pi-ja	INCOMPLETE	[(3985, False)]
u-ru-pi-ja-jo	COMPLETE	[(4718, True), (4724, True), (4727, True), (4746, True), (5231, True)]
u-ru-pi-ja-jo-jo	COMPLETE	[(4746, True)]
u-ryo	COMPLETE	[(3124, True)]
u-so	COMPLETE	[(5748, True)]
u-su	COMPLETE	[(710, True)]
u-ta	INCOMPLETE	[(1251, False)]
u-ta-ja	COMPLETE	[(2000, True)]
u-ta-jo	MOSTLY_COMPLETE	[(269, False), (687, True), (2943, True), (2944, True), (2945, True), (2947, True), (2993, True), (2995, True), (2996, True), (3002, True), (3112, True), (3123, True), (3141, True), (3142, True), (3155, True), (3201, True), (3218, True), (3220, True), (3243, False), (3559, True), (3586, False), (3590, True), (3597, True), (3688, True)]
u-ta-jo-jo	MOSTLY_COMPLETE	[(2946, True), (2948, True), (2978, True), (2988, True), (3038, True), (3039, False), (3044, True), (3050, True), (3060, True), (3131, True), (3168, True), (3221, True), (3222, True), (3242, True), (3253, True), (3256, True), (3560, True), (3561, True), (3562, True), (3563, True), (3622, True), (3652, True), (3677, True), (3682, True), (3783, False), (4501, True)]
u-ta-ni-jo	MOSTLY_COMPLETE	[(211, False), (1360, True), (2715, True), (3870, True)]
u-ta-no	MOSTLY_COMPLETE	[(237, False), (973, True), (1260, True), (1742, True), (2671, True), (3054, True), (3205, True), (3302, True), (3412, True), (3485, True), (3530, False), (3570, True), (3571, True), (3572, True), (3573, False), (3574, True), (4004, True), (4092, True)]
u-te	INCOMPLETE	[(1074, False)]
u-te-ro	INCOMPLETE	[(5214, False)]
u-te-si	INCOMPLETE	[(3957, False)]
u-to	INCOMPLETE	[(2698, False)]
u-wa-mi-ja	COMPLETE	[(4865, True), (4953, True)]
u-wa-si	COMPLETE	[(4725, True)]
u-wa-si-jo	COMPLETE	[(2497, True)]
u-wa-ta	COMPLETE	[(3188, True), (5065, True)]
u-wo-qe-ne	COMPLETE	[(666, True)]
u-wo-qe-we	COMPLETE	[(2776, True)]
wa	MOSTLY_INCOMPLETE	[(341, False), (394, False), (680, False), (689, False), (707, False), (732, False), (908, True), (1062, False), (1067, False), (1556, False), (1607, False), (1758, False), (1791, False), (1804, False), (1805, False), (1928, False), (1974, False), (1975, False), (2045, False), (2077, False), (2403, False), (2489, False), (2667, False), (3715, False), (3897, False), (3900, True), (3907, False), (4458, True), (4710, False), (4721, False), (4784, False), (5154, False), (5179, False), (5215, False), (5246, False), (5383, False), (5628, True), (5629, False), (5701, False), (5742, True), (5747, False), (5757, False), (5769, True)]
wa-*86-re	COMPLETE	[(3138, True)]
wa-da-ko	COMPLETE	[(4755, True)]
wa-de	INCOMPLETE	[(2403, False), (4461, False)]
wa-de-o	COMPLETE	[(5311, True)]
wa-di-re-we	COMPLETE	[(4985, True)]
wa-do-me-no	COMPLETE	[(5410, True)]
wa-du-ka-sa-ro	COMPLETE	[(3005, True)]
wa-du-na	COMPLETE	[(680, True), (697, True)]
wa-du-na-ro	MOSTLY_COMPLETE	[(2780, True), (3081, True), (3139, True), (3331, False)]
wa-du-ri	INCOMPLETE	[(4145, False)]
wa-du-ri-jo	COMPLETE	[(5070, True)]
wa-e-ro	COMPLETE	[(4781, True)]
wa-ha-ta	COMPLETE	[(2316, True)]
wa-ha-te-pi	COMPLETE	[(5117, True), (5234, True)]
wa-ha-te-we	COMPLETE	[(4707, True)]
wa-i-jo	INCOMPLETE	[(2709, False)]
wa-ja	INCOMPLETE	[(1606, False), (4038, False), (4312, False), (5550, False)]
wa-je	UNCERTAIN	[(676, True), (2690, False)]
wa-jo	INCOMPLETE	[(1094, False), (1124, False)]
wa-ka-ta	COMPLETE	[(5066, True)]
wa-ka-ti-ja-ta	COMPLETE	[(4725, True)]
wa-ke-i-jo	UNCERTAIN	[(826, False), (833, True)]
wa-ke-ta	COMPLETE	[(4106, True)]
wa-ko	INCOMPLETE	[(19, False), (2624, False)]
wa-na	INCOMPLETE	[(5035, False)]
wa-na-ka	UNCERTAIN	[(806, True), (888, False), (2470, False), (5176, True), (5235, False), (5350, True)]
wa-na-ka-te	COMPLETE	[(4154, True), (5021, True), (5028, True), (5036, True), (5373, True)]
wa-na-ka-te-ra	COMPLETE	[(4379, True)]
wa-na-ka-te-ro	COMPLETE	[(1223, True), (4903, True), (4931, True), (4933, True), (4935, True), (4941, True), (4945, True), (4959, True), (5632, True)]
wa-na-ka-to	INCOMPLETE	[(5078, False)]
wa-na-ke-te	COMPLETE	[(5016, True)]
wa-na-se-wi-ja	COMPLETE	[(5022, True), (5350, True)]
wa-na-se-wi-jo	COMPLETE	[(5016, True)]
wa-na-si-ja-ke	COMPLETE	[(5412, True)]
wa-na-so-i	MOSTLY_COMPLETE	[(5023, True), (5028, True), (5029, True), (5036, False), (5047, False)]
wa-na-ta-jo	MOSTLY_COMPLETE	[(675, True), (4863, True), (4933, True), (4936, True), (4937, True), (4949, True), (5073, True)]
wa-na-ta-jo-jo	COMPLETE	[(4933, True), (4936, True)]
wa-ne-u	INCOMPLETE	[(4710, False)]
wa-ni-jo	INCOMPLETE	[(4717, False)]
wa-ni-ko	INCOMPLETE	[(5063, False)]
wa-no	INCOMPLETE	[(2027, False)]
wa-no-jo	COMPLETE	[(4748, True), (4770, True)]
wa-no-qe	COMPLETE	[(2855, True)]
wa-no-so-i	COMPLETE	[(5020, True)]
wa-o	UNCERTAIN	[(5354, True), (5407, False)]
wa-pa-no	INCOMPLETE	[(5064, False)]
wa-pa-ro-jo	COMPLETE	[(4725, True)]
wa-po	COMPLETE	[(3995, True)]
wa-ra-ki-no	COMPLETE	[(4723, True)]
wa-ra-ko-no	COMPLETE	[(5074, True)]
wa-ra-pi-si-ro	UNCERTAIN	[(2316, True), (4760, False)]
wa-ra-qi-si-ro	INCOMPLETE	[(5722, False)]
wa-ra-ti	COMPLETE	[(2654, True)]
wa-ra-wi-ta	COMPLETE	[(572, True)]
wa-ra-wo-no	COMPLETE	[(4771, True)]
wa-re-u-ka-ra	INCOMPLETE	[(5217, False)]
wa-ru-wo-qo	COMPLETE	[(2677, True)]
wa-si-jo	INCOMPLETE	[(863, False), (2434, False)]
wa-si-ro	COMPLETE	[(669, True)]
wa-ta	INCOMPLETE	[(918, False), (5546, False)]
wa-ta-jo	COMPLETE	[(4936, True)]
wa-te	INCOMPLETE	[(1153, False), (1298, False), (4062, False)]
wa-te-u	COMPLETE	[(5183, True)]
wa-ti-jo	COMPLETE	[(5719, True)]
wa-ti-ko-ro	COMPLETE	[(5070, True)]
wa-ti-ro	INCOMPLETE	[(5062, False)]
wa-to	MOSTLY_COMPLETE	[(93, True), (2776, True), (2866, True), (5639, True), (5642, True), (5644, True), (5645, True), (5646, True), (5647, True), (5664, True), (5668, False)]
wa-tu	MOSTLY_COMPLETE	[(663, True), (1220, False), (4955, True), (5357, True)]
wa-tu-o	COMPLETE	[(5413, True)]
wa-tu-o-ko	COMPLETE	[(4796, True)]
wa-tu-ta	COMPLETE	[(5070, True)]
wa-tu-wa-o-ko	COMPLETE	[(4718, True)]
wa-u-do-no	COMPLETE	[(5059, True)]
wa-u-so	INCOMPLETE	[(4023, False)]
wa-wa-ka	COMPLETE	[(4464, True)]
wa-wi	COMPLETE	[(685, True)]
wa-wo	INCOMPLETE	[(5683, False)]
wa-wo-u	INCOMPLETE	[(5468, False)]
wa-wo-u-de	COMPLETE	[(4724, True)]
we	MOSTLY_INCOMPLETE	[(170, False), (687, False), (1734, False), (1749, False), (1859, False), (2046, False), (2079, False), (2080, False), (2081, False), (2342, False), (2417, False), (2773, False), (2846, True), (3607, False), (3786, False), (4238, False), (4314, False), (4818, False), (4987, False), (5046, False), (5060, False), (5395, False), (5437, False), (5557, False), (5569, False)]
we-*19	INCOMPLETE	[(1697, False)]
we-a	INCOMPLETE	[(1256, False)]
we-a-re-ja	COMPLETE	[(5345, True)]
we-a-re-pe	COMPLETE	[(5016, True), (5024, True)]
we-da-ne-we	COMPLETE	[(4963, True), (4964, True), (4966, True)]
we-da-ne-wo	MOSTLY_COMPLETE	[(4721, True), (4748, True), (4749, True), (4754, True), (4771, True), (4773, True), (4774, False), (4961, True), (4962, True), (4965, True), (4967, True), (4968, True), (4969, False), (4970, True), (4971, True), (4972, True), (4973, True), (4974, True), (4975, True), (5225, True), (5244, True), (5390, True)]
we-e	INCOMPLETE	[(2924, False)]
we-e-ha	INCOMPLETE	[(5386, False)]
we-e-wi-ja	MOSTLY_COMPLETE	[(2679, True), (5372, True)]
we-ha-no	INCOMPLETE	[(5395, False)]
we-ha-no-i	COMPLETE	[(5026, True)]
we-ha-re-jo	COMPLETE	[(5352, True)]
we-i	INCOMPLETE	[(1610, False)]
we-i-jo	INCOMPLETE	[(2763, False)]
we-i-we-sa	COMPLETE	[(2328, True)]
we-ja	INCOMPLETE	[(483, False), (1409, False), (1574, False), (2024, False)]
we-ja-re-pe	MOSTLY_COMPLETE	[(5010, True), (5018, False), (5019, True)]
we-je	INCOMPLETE	[(4960, False)]
we-je-ke-a	COMPLETE	[(5434, True)]
we-je-ke-e	MOSTLY_COMPLETE	[(5300, True), (5306, True), (5307, True), (5308, True), (5310, True), (5311, True), (5312, True), (5313, True), (5314, True), (5315, True), (5321, True), (5322, True), (5323, True), (5326, True), (5327, True), (5328, True), (5329, True), (5330, False)]
we-je-ke-ha	COMPLETE	[(5316, True), (5318, True), (5325, True)]
we-je-we	COMPLETE	[(4225, True)]
we-jo	INCOMPLETE	[(4713, False), (4955, False), (5534, False)]
we-ka-di-jo	COMPLETE	[(598, True), (686, True)]
we-ka-sa	INCOMPLETE	[(2515, False)]
we-ka-ta	MOSTLY_COMPLETE	[(2513, False), (2710, True), (2796, False), (2802, True), (2828, True), (2829, True)]
we-ka-ta-e	COMPLETE	[(2794, True)]
we-ke	UNCERTAIN	[(2001, False), (2707, False), (4710, False), (5344, True), (5348, True)]
we-ke-i-ja	COMPLETE	[(2643, True)]
we-ke-i-jo	INCOMPLETE	[(5076, False)]
we-ke-se	INCOMPLETE	[(1720, False)]
we-ko	INCOMPLETE	[(1656, False)]
we-ko-we-ka-te	INCOMPLETE	[(2563, False)]
we-ma-na	INCOMPLETE	[(3810, False)]
we-ne-e-ne-mi	COMPLETE	[(5338, True)]
we-pe-za	COMPLETE	[(5351, True)]
we-ra-jo	UNCERTAIN	[(4862, True), (4951, False)]
we-ra-te-ja	COMPLETE	[(2650, True)]
we-ra-ti-ja	INCOMPLETE	[(2576, False)]
we-ra-to	INCOMPLETE	[(3220, False)]
we-re-ka-ra	COMPLETE	[(4721, True)]
we-re-ka-ra-ta	COMPLETE	[(4712, True)]
we-re-ke	MOSTLY_COMPLETE	[(4750, True), (4753, True), (4758, True), (4763, False)]
we-re-ki-ja	INCOMPLETE	[(2513, False)]
we-re-ne-ja	COMPLETE	[(5372, True)]
we-re-we	COMPLETE	[(666, True), (2776, True)]
we-ri	INCOMPLETE	[(1696, False)]
we-ri-jo-jo	INCOMPLETE	[(4419, False)]
we-ro	INCOMPLETE	[(887, False), (2677, False), (2692, False)]
we-ro-pa-ta	COMPLETE	[(2709, True)]
we-ro-ta	COMPLETE	[(4703, True)]
we-ru-ma-ta	COMPLETE	[(5372, True)]
we-si-jo-jo	INCOMPLETE	[(1608, False)]
we-te-i-we-te-i	MOSTLY_COMPLETE	[(4961, True)]
we-te-re-u	COMPLETE	[(4867, True), (4869, True), (4931, True), (4934, True), (4938, True), (4946, True), (4950, True)]
we-te-re-u-qe	COMPLETE	[(4927, True)]
we-to	COMPLETE	[(4737, True), (5107, True)]
we-to-ro	INCOMPLETE	[(705, False)]
we-u	INCOMPLETE	[(686, False)]
we-u-da-ne-we	COMPLETE	[(4759, True)]
we-wa	INCOMPLETE	[(1003, False)]
we-wa-do-ro	UNCERTAIN	[(312, True), (3627, False)]
we-wa-ta	INCOMPLETE	[(878, False)]
we-we-e-a	COMPLETE	[(4249, True), (4296, True)]
we-we-ro	COMPLETE	[(667, True), (3942, True)]
we-we-si-je-ja	COMPLETE	[(4560, True), (4591, True)]
we-we-si-je-ja-o	COMPLETE	[(4643, True)]
we-we-si-jo	MOSTLY_COMPLETE	[(1997, False), (2629, False), (2950, True), (2951, True), (2953, True), (2954, True), (3003, True), (3049, True), (3061, True), (3064, True), (3065, True), (3204, True), (3223, True), (3226, True), (3288, True), (3600, True), (3628, True), (3633, True), (3689, True), (3723, False), (4333, False), (4458, True), (5062, True), (5066, True), (5070, True)]
we-we-si-jo-jo	COMPLETE	[(130, True), (175, True), (1197, True), (1429, True), (2561, True), (2952, True), (3062, True), (3063, True), (3066, True), (3103, True), (3113, True), (3144, True), (3145, True), (3177, True), (3224, True), (3225, True), (3250, True), (3626, True), (4420, True)]
we-wo-ni-jo	COMPLETE	[(2787, True)]
wi	MOSTLY_INCOMPLETE	[(487, False), (853, False), (1138, False), (1733, False), (1792, False), (1874, False), (2145, False), (2728, False), (3001, False), (3880, True), (4081, False), (4723, False), (5445, False)]
wi-*65-te-u	COMPLETE	[(3156, True)]
wi-da-jo	COMPLETE	[(661, True)]
wi-da-ka-so	COMPLETE	[(3198, True)]
wi-da-ma-ro	COMPLETE	[(676, True), (3487, True)]
wi-da-ma-tya	COMPLETE	[(2654, True), (4464, True)]
wi-do-wo-i-jo	COMPLETE	[(4685, True), (4695, True)]
wi-du	INCOMPLETE	[(697, False), (2678, False)]
wi-du-ro	COMPLETE	[(2707, True)]
wi-du-ru-ta	COMPLETE	[(2857, True)]
wi-du-wa-ko	COMPLETE	[(5057, True)]
wi-du-wo-i-jo	COMPLETE	[(5061, True)]
wi-dwo-i-jo	COMPLETE	[(4918, True), (4950, True)]
wi-ja	INCOMPLETE	[(596, False), (2786, False), (5624, False)]
wi-ja-da-ra	COMPLETE	[(4682, True)]
wi-ja-ma	INCOMPLETE	[(1740, False)]
wi-ja-ma-ro	COMPLETE	[(2677, True), (2993, True)]
wi-ja-na-tu	INCOMPLETE	[(2656, False)]
wi-ja-ni-jo	COMPLETE	[(5062, True)]
wi-ja-te-we	COMPLETE	[(4749, True), (4771, True)]
wi-ja-te-wo	COMPLETE	[(5062, True)]
wi-ja-we	INCOMPLETE	[(5153, False)]
wi-ja-we-rya	COMPLETE	[(4773, True), (4776, True), (5063, True)]
wi-je-mo	COMPLETE	[(2675, True), (3578, True)]
wi-je-so	COMPLETE	[(2953, True)]
wi-jo	INCOMPLETE	[(266, False), (947, False), (2681, False), (5141, False)]
wi-jo-do	INCOMPLETE	[(4473, False)]
wi-jo-jo	INCOMPLETE	[(3905, False)]
wi-jo-ka-de	COMPLETE	[(3061, True)]
wi-jo-qo-ta	COMPLETE	[(3098, True), (3546, True)]
wi-jo-qo-ta-o	COMPLETE	[(3534, True), (4439, True)]
wi-jo-ro-jo	COMPLETE	[(5070, True)]
wi-na-jo	MOSTLY_COMPLETE	[(1313, False), (2176, False), (2313, True), (2961, True), (3076, True), (3093, True), (3277, False), (3586, True), (3990, True), (4239, True), (4529, True), (5713, True)]
wi-na-to	COMPLETE	[(2671, True)]
wi-nu-ri-jo	COMPLETE	[(4721, True)]
wi-pe-wa	INCOMPLETE	[(1063, False)]
wi-pi-jo	INCOMPLETE	[(1693, False)]
wi-pi-no-o	COMPLETE	[(689, True)]
wi-pi-o	COMPLETE	[(14, True)]
wi-ra-ne	COMPLETE	[(3016, True)]
wi-ra-ne-to	UNCERTAIN	[(2677, True), (3568, False)]
wi-ri	INCOMPLETE	[(1187, False)]
wi-ri-ja-no	COMPLETE	[(4788, True)]
wi-ri-ke-ja	COMPLETE	[(5412, True)]
wi-ri-ki-no	COMPLETE	[(686, True)]
wi-ri-ne-jo	COMPLETE	[(462, True), (466, True)]
wi-ri-ne-o	COMPLETE	[(458, True), (459, True), (465, True), (505, True)]
wi-ri-ne-we	COMPLETE	[(3994, True), (4000, True)]
wi-ri-ni-jo	MOSTLY_COMPLETE	[(451, True), (454, True), (455, True), (456, False), (461, True), (524, True)]
wi-ri-no	COMPLETE	[(5372, True)]
wi-ri-wo	INCOMPLETE	[(4714, False)]
wi-ri-za	MOSTLY_COMPLETE	[(151, False), (176, True), (5378, True)]
wi-ro	COMPLETE	[(2677, True)]
wi-ro-jo	COMPLETE	[(3027, True)]
wi-sa	INCOMPLETE	[(2397, False)]
